country,year,gender,population,num_of_incidence,per_of_incidence,incidence_rate,weight_35f,weight_30f,weight_25f,cholesterol_level,diabetes_level,hypertension_level,smoking_level,obesity_level,country_year_gender
Portugal,2016,Male,4913700.5,12357.39139268623,0.0007238044319477,251.48849411327024,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,8.61,38.0,,,Portugal_2016_Male
Portugal,2017,Male,4905283.5,12275.676428752997,0.0007238309828499,250.25416836260325,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,8.75,37.6,,15.5,Portugal_2017_Male
Portugal,2018,Male,4900622.5,12230.85512411365,0.0007260823981741,249.57758170750046,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,8.89,37.3,,,Portugal_2018_Male
Switzerland,2000,Male,3510203.0,14229.776653069051,0.0011160834881388,405.38329700786676,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.5,4.57,35.9,,,Switzerland_2000_Male
Switzerland,2001,Male,3529342.0,14356.935414331483,0.0011196466863622,406.78787757977216,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.4,4.63,35.5,,,Switzerland_2001_Male
Switzerland,2002,Male,3559690.0,14503.631006746027,0.0011296381694787,407.4408447574375,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.4,4.69,35.2,30.7,7.9,Switzerland_2002_Male
Switzerland,2003,Male,3588285.0,14687.805967633632,0.0011383766448182,409.32662727831354,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.4,4.74,34.8,,,Switzerland_2003_Male
Switzerland,2004,Male,3615118.0,14823.855815190354,0.0011450237419879,410.05178296228104,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.3,4.79,34.4,,,Switzerland_2004_Male
Switzerland,2005,Male,3640600.0,15054.577149897234,0.001153998991545,413.5191218452242,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.3,4.84,34.0,,,Switzerland_2005_Male
Switzerland,2006,Male,3665931.0,15127.398787459511,0.0011481520825516,412.648213713229,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,4.88,33.6,,,Switzerland_2006_Male
Switzerland,2007,Male,3703187.0,15146.543994447697,0.0011358955945111,409.0137493582608,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,4.91,33.1,23.4,8.6,Switzerland_2007_Male
Switzerland,2008,Male,3756845.0,15098.0275546571,0.0011173115536029,401.88050224742034,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,4.95,32.7,,,Switzerland_2008_Male
Switzerland,2009,Male,3808621.0,14964.10219130152,0.0010929125434063,392.9007950988434,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,4.98,32.2,,,Switzerland_2009_Male
Switzerland,2010,Male,3851028.0,14886.498318740538,0.001073417104501,386.5590776992672,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,5.01,31.6,,,Switzerland_2010_Male
Switzerland,2011,Male,3899837.0,14722.170546571097,0.0010477651189274,377.5073303466554,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,5.05,31.0,,,Switzerland_2011_Male
Switzerland,2012,Male,3945389.0,14592.76199005467,0.0010267195667493,369.86877567851155,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,5.08,30.4,23.1,11.2,Switzerland_2012_Male
Switzerland,2013,Male,3995305.0,14357.869015257504,0.0009979068967547,359.368534198453,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,5.12,29.8,,,Switzerland_2013_Male
Switzerland,2014,Male,4047986.0,14056.944633338138,0.0009661287728371,347.2577383750373,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,5.16,29.2,,,Switzerland_2014_Male
Switzerland,2015,Male,4097678.0,13833.38890792744,0.0009404110023163,337.59092119799163,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,5.21,28.6,,,Switzerland_2015_Male
Switzerland,2016,Male,4147451.0,13383.34664461614,0.0009030495848523,322.6884813013135,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,5.25,28.0,,,Switzerland_2016_Male
Switzerland,2017,Male,4189932.0,12934.886133718912,0.0008673528187835,308.7135097590823,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,5.29,27.5,21.5,12.3,Switzerland_2017_Male
Switzerland,2018,Male,4221776.0,12432.980972360923,0.0008320138010138,294.4964624452108,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,5.33,26.9,,,Switzerland_2018_Male
Germany,2000,Male,40123653.0,272023.8772575438,0.0019250709321172,677.9638864326331,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.5,7.63,45.5,,,Germany_2000_Male
Germany,2001,Male,40215610.0,278306.34272587,0.0019636053513152,692.0356118578583,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.5,7.76,44.9,,,Germany_2001_Male
Germany,2002,Male,40309777.0,284555.0003173939,0.0020013260907014,705.9205520223888,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.4,7.88,44.3,,,Germany_2002_Male
Germany,2003,Male,40350450.0,290459.9425750914,0.0020382136675564,719.8431308079374,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.4,7.99,43.8,29.8,13.6,Germany_2003_Male
Germany,2004,Male,40354823.0,295024.2424490662,0.0020681044984701,731.0755456641854,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.4,8.09,43.2,,,Germany_2004_Male
Germany,2005,Male,40346792.0,302921.47608291364,0.0021203500947506,750.7944524633176,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.3,8.17,42.7,27.9,14.4,Germany_2005_Male
Germany,2006,Male,40320564.0,317490.0520508916,0.0022186989005709,787.4147099006145,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.3,8.24,42.1,,,Germany_2006_Male
Germany,2007,Male,40287731.0,343129.52193403273,0.0023908449849049,851.6973118541541,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,8.28,41.6,,,Germany_2007_Male
Germany,2008,Male,40229286.0,373169.82481495047,0.0025898291912919,927.6073774089615,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,8.31,41.0,,,Germany_2008_Male
Germany,2009,Male,40143948.0,400547.8046591322,0.0027697417157958,997.7788050620537,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,8.32,40.5,26.4,15.7,Germany_2009_Male
Germany,2010,Male,40108021.0,415365.39645690384,0.00286498398785,1035.6167821316933,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,8.3,39.9,,,Germany_2010_Male
Germany,2011,Male,39177271.0,410644.9582007208,0.0028264451835429,1048.1714211301774,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,8.28,39.3,,,Germany_2011_Male
Germany,2012,Male,39305461.0,384602.2823322301,0.0026474618879432,978.4957930711718,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,8.24,38.6,,23.3,Germany_2012_Male
Germany,2013,Male,39468950.0,348462.65477750014,0.0024015399731813,882.877945264569,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,8.2,38.0,25.1,17.1,Germany_2013_Male
Germany,2014,Male,39696188.0,312530.66178780055,0.0021592953228348,787.3064834028912,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,8.17,37.3,,,Germany_2014_Male
Germany,2015,Male,40174790.0,291788.0868667381,0.0020173811103587,726.2964831097763,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,8.13,36.7,,,Germany_2015_Male
Germany,2016,Male,40605623.0,278460.9993082621,0.0019331093072079,685.7695529219244,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,8.1,36.1,,,Germany_2016_Male
Germany,2017,Male,40770341.0,267659.6282574131,0.0018662744480896,656.5057384666297,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,8.07,35.5,22.3,18.1,Germany_2017_Male
Germany,2018,Male,40905134.0,258344.0858872405,0.0018111462546096,631.568853648641,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,8.05,34.9,,,Germany_2018_Male
France,2000,Male,29462909.0,74795.23012252696,0.0007179708767862,253.86233967096382,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.4,6.16,39.4,33.7,9.0,France_2000_Male
France,2001,Male,29659676.0,75625.3200492235,0.000720763398932,254.97689202411888,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.4,6.21,39.3,,,France_2001_Male
France,2002,Male,29858337.0,76301.77861446787,0.0007218477165796,255.54597570007957,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.4,6.24,39.2,,9.7,France_2002_Male
France,2003,Male,30054640.0,76927.72321331764,0.0007220131120615,255.95955637238592,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.3,6.24,39.2,,,France_2003_Male
France,2004,Male,30258764.0,76853.15614509638,0.0007158692813661,253.98643561612886,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.3,6.24,39.1,,9.5,France_2004_Male
France,2005,Male,30467818.0,77565.9525163179,0.0007163234504284,254.58322127406007,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.3,6.22,38.9,32.0,,France_2005_Male
France,2006,Male,30675898.0,77367.9227925517,0.0007085998960065,252.21078382954497,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.3,6.18,38.7,,16.1,France_2006_Male
France,2007,Male,30870022.0,77141.0801221219,0.0007002250589584,249.88994216499717,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.3,6.12,38.4,,,France_2007_Male
France,2008,Male,31042064.0,76688.11727027544,0.0006901232121775,247.04580620114513,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,6.03,38.1,,11.7,France_2008_Male
France,2009,Male,31202687.0,75893.1107740119,0.000677861337817,243.22620283955644,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,5.94,37.8,,,France_2009_Male
France,2010,Male,31360244.0,75535.91528060878,0.0006701909945305,240.86520270890998,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,5.81,37.4,33.1,12.4,France_2010_Male
France,2011,Male,31514511.0,75117.33287730825,0.0006622516911627,238.35791987160533,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,5.67,37.0,,,France_2011_Male
France,2012,Male,31671749.0,74796.6062914111,0.0006551304404807,236.16190659824656,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,5.52,36.6,,14.5,France_2012_Male
France,2013,Male,31837515.0,73962.447011949,0.0006439128563555,232.31224865366846,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,5.35,36.2,,,France_2013_Male
France,2014,Male,32092554.0,73030.982185364,0.0006323221890896,227.56363418556217,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,5.17,35.8,32.9,15.3,France_2014_Male
France,2015,Male,32193536.0,73006.07354547526,0.000627975518898,226.77245999158112,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,4.98,35.4,33.1,16.8,France_2015_Male
France,2016,Male,32263674.0,72839.15802977426,0.0006237062274242,225.76213121225518,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,4.79,35.1,33.0,,France_2016_Male
France,2017,Male,32347505.0,72697.80320748738,0.0006206699008424,224.7400632830488,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,4.59,34.8,29.8,14.8,France_2017_Male
France,2018,Male,32466837.0,72476.82231704729,0.0006169655878865,223.23339448510887,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,4.4,34.4,28.2,,France_2018_Male
Israel,2000,Male,3102400.0,7339.153976424209,0.0006043707388004,236.5637563313631,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,9.88,37.7,34.0,,Israel_2000_Male
Israel,2001,Male,3176552.0,7296.4155601327375,0.0005832866279499,229.69608431194382,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,10.05,37.5,,,Israel_2001_Male
Israel,2002,Male,3241734.0,7304.786960655853,0.0005652051740786,225.335791297369,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,10.19,37.3,29.1,12.2,Israel_2002_Male
Israel,2003,Male,3301848.0,7320.701300630507,0.0005508418894099,221.7152727996718,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,10.3,37.2,,,Israel_2003_Male
Israel,2004,Male,3361968.0,7267.471767279878,0.0005322571685853,216.16719038610356,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,10.38,37.1,27.8,11.6,Israel_2004_Male
Israel,2005,Male,3423132.0,7308.922074289511,0.0005214612680337,213.51563639057775,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,10.43,36.9,,,Israel_2005_Male
Israel,2006,Male,3485501.0,7196.930860467174,0.0005004931433084,206.48196229084928,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,10.45,36.7,25.6,12.8,Israel_2006_Male
Israel,2007,Male,3549242.0,7214.015220240227,0.0004890254013804,203.25509560182786,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,10.45,36.5,,,Israel_2007_Male
Israel,2008,Male,3624375.0,7082.503865419661,0.0004682187756967,195.41310889242038,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,10.42,36.2,26.7,13.2,Israel_2008_Male
Israel,2009,Male,3701384.0,6924.53283441684,0.0004471009561347,187.07955819814535,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,10.37,36.0,,,Israel_2009_Male
Israel,2010,Male,3771321.0,6873.623382656287,0.0004341444679028,182.26036401187505,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,10.3,35.6,24.8,16.1,Israel_2010_Male
Israel,2011,Male,3841121.0,6838.245930597751,0.0004238471137102,178.02735010424695,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,10.22,35.3,,,Israel_2011_Male
Israel,2012,Male,3916125.0,6830.542027699392,0.0004162601642226,174.4209397733574,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,10.13,34.9,,,Israel_2012_Male
Israel,2013,Male,3991347.0,6725.288126527437,0.0004034378080327,168.49670365737273,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,10.03,34.6,21.9,15.7,Israel_2013_Male
Israel,2014,Male,4070269.0,6728.997536490719,0.0003975607597834,165.3207082011218,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.7,9.93,34.3,23.2,18.3,Israel_2014_Male
Israel,2015,Male,4153233.0,6806.573883388744,0.0003958891027916,163.88615527683478,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.7,9.84,34.0,,18.5,Israel_2015_Male
Israel,2016,Male,4237229.0,6693.0671165676695,0.0003840880176143,157.95858842105702,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.7,9.73,33.7,25.3,17.4,Israel_2016_Male
Israel,2017,Male,4321810.0,6848.318377654611,0.0003872456137411,158.4594967769201,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.7,9.63,33.4,21.3,15.4,Israel_2017_Male
Israel,2018,Male,4407285.0,6765.716175049551,0.0003788374035378,153.5121094971065,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.7,9.54,33.2,,,Israel_2018_Male
United States,2000,Male,138458548.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,21.2,27.7,United States_2000_Male
United States,2001,Male,139998551.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,20.3,22.9,United States_2001_Male
United States,2002,Male,141413818.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,20.5,28.3,United States_2002_Male
United States,2003,Male,142676927.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,19.4,23.3,United States_2003_Male
United States,2004,Male,144137674.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,19.0,31.7,United States_2004_Male
United States,2005,Male,145560767.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,19.1,25.5,United States_2005_Male
United States,2006,Male,147060702.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,19.0,33.8,United States_2006_Male
United States,2007,Male,148612102.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,17.1,27.2,United States_2007_Male
United States,2008,Male,150074226.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,17.9,32.5,United States_2008_Male
United States,2009,Male,151449490.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,17.9,28.3,United States_2009_Male
United States,2010,Male,152077478.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,16.7,35.9,United States_2010_Male
United States,2011,Male,153212980.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,16.4,29.1,United States_2011_Male
United States,2012,Male,154397027.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,15.9,33.9,United States_2012_Male
United States,2013,Male,155514054.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,15.6,29.2,United States_2013_Male
United States,2014,Male,156695810.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,14.0,35.5,United States_2014_Male
United States,2015,Male,157906843.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,12.2,30.6,United States_2015_Male
United States,2016,Male,159085693.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,13.2,38.3,United States_2016_Male
United States,2017,Male,160113445.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,11.5,30.6,United States_2017_Male
United States,2018,Male,160960513.0,,,,1.0579784898997795,1.1393614506613008,1.2207444114228225,,,,11.5,43.5,United States_2018_Male
New Zealand,2000,Male,1893800.0,9736.335437289186,0.0011291560128139,514.1163500522329,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.4,7.02,36.1,25.0,,New Zealand_2000_Male
New Zealand,2001,Male,1903200.0,10046.061778948468,0.001167741601911,527.8510812814453,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.4,7.12,36.0,25.0,,New Zealand_2001_Male
New Zealand,2002,Male,1936500.0,10351.20318728755,0.0012079035983472,534.5315356203228,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.4,7.23,35.9,25.0,,New Zealand_2002_Male
New Zealand,2003,Male,1975600.0,10693.363251733192,0.0012307112311656,541.2716770466284,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.3,7.34,35.9,24.0,24.4,New Zealand_2003_Male
New Zealand,2004,Male,2003800.0,11075.026986300927,0.0012547205357055,552.7012170027411,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.3,7.45,35.9,23.0,,New Zealand_2004_Male
New Zealand,2005,Male,2025200.0,11351.956069127724,0.0012741458299922,560.5350616792279,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.3,7.58,35.8,22.5,,New Zealand_2005_Male
New Zealand,2006,Male,2048300.0,11603.06458462321,0.001289194712372,566.4729084911004,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,7.71,35.8,21.9,,New Zealand_2006_Male
New Zealand,2007,Male,2066400.0,11653.73731239282,0.0012788004632623,563.9632845718554,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,7.85,35.8,19.3,26.0,New Zealand_2007_Male
New Zealand,2008,Male,2083400.0,11576.005921023689,0.0012524249335328,555.6305040330079,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,7.99,35.7,,,New Zealand_2008_Male
New Zealand,2009,Male,2104700.0,11561.900388097383,0.0012331684075796,549.337216139943,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,8.14,35.6,,27.7,New Zealand_2009_Male
New Zealand,2010,Male,2127700.0,11577.804995618932,0.0012168797288186,544.1464960106656,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,8.27,35.5,,,New Zealand_2010_Male
New Zealand,2011,Male,2143600.0,11721.780000298497,0.001216341335615,546.8268333783586,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,8.4,35.4,,,New Zealand_2011_Male
New Zealand,2012,Male,2155000.0,11869.18463436946,0.0012221393470341,550.7742289730608,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,8.53,35.3,16.9,28.5,New Zealand_2012_Male
New Zealand,2013,Male,2172200.0,11960.095541099738,0.0012244928318228,550.5982663244516,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,8.65,35.1,16.4,30.0,New Zealand_2013_Male
New Zealand,2014,Male,2215700.0,12175.405361522431,0.0012343537154473,549.5060415003129,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,8.79,35.0,17.5,30.0,New Zealand_2014_Male
New Zealand,2015,Male,2270100.0,12260.390353848805,0.0012242368860417,540.0815097946701,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,8.93,34.8,16.3,29.7,New Zealand_2015_Male
New Zealand,2016,Male,2328500.0,12322.105042484514,0.0012105887258497,529.186387910007,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,9.09,34.7,15.9,30.8,New Zealand_2016_Male
New Zealand,2017,Male,2382700.0,12412.872597879395,0.0012031700227493,520.9582657438785,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,9.24,34.6,15.4,30.8,New Zealand_2017_Male
New Zealand,2018,Male,2430200.0,12358.231960198314,0.0011872958713789,508.52736236516813,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.7,9.41,34.5,14.5,31.0,New Zealand_2018_Male
Australia,2000,Male,9443465.0,31882.85788600272,0.0007856257719856,337.61821414070704,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,5.11,34.5,,,Australia_2000_Male
Australia,2001,Male,9561826.0,31705.713922360337,0.0007691777423661,331.5863928329206,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,5.22,34.2,21.2,15.7,Australia_2001_Male
Australia,2002,Male,9675483.0,31740.63494989358,0.0007527462253723,328.0522011138212,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,5.33,33.9,,,Australia_2002_Male
Australia,2003,Male,9787597.0,31536.843518964204,0.0007283653056347,322.21232156334395,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,5.44,33.7,,,Australia_2003_Male
Australia,2004,Male,9895951.0,31410.76975035075,0.0007078916776965,317.4103201435693,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,5.56,33.5,19.0,19.0,Australia_2004_Male
Australia,2005,Male,10019633.0,31381.83708652376,0.0006946599605417,313.20345851513486,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,5.69,33.4,,,Australia_2005_Male
Australia,2006,Male,10159424.0,31520.02682928416,0.0006900477712418,310.254073747529,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,5.82,33.3,,,Australia_2006_Male
Australia,2007,Male,10353636.0,31556.767262927628,0.0006857236762641,304.7892282762078,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,5.95,33.2,18.3,22.3,Australia_2007_Male
Australia,2008,Male,10572045.0,31637.43134322744,0.0006838633106483,299.25554935896923,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,6.09,33.1,,,Australia_2008_Male
Australia,2009,Male,10800797.0,31452.7146063213,0.0006765422913717,291.20734892361463,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,6.22,33.0,,,Australia_2009_Male
Australia,2010,Male,10967831.0,31371.160885159185,0.0006714729032122,286.02885005393665,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,6.34,32.9,16.6,,Australia_2010_Male
Australia,2011,Male,11118234.0,31161.546285579698,0.0006649501744622,280.2742439633821,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,6.45,32.8,,28.4,Australia_2011_Male
Australia,2012,Male,11312979.0,30747.00577775341,0.0006567883743937,271.7852280796544,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,6.56,32.7,,,Australia_2012_Male
Australia,2013,Male,11506165.0,30188.14927586692,0.0006464078609545,262.3649954252083,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,6.67,32.6,14.7,,Australia_2013_Male
Australia,2014,Male,11667886.0,29845.47260803387,0.0006372436670354,255.79160276363575,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,6.78,32.5,,28.4,Australia_2014_Male
Australia,2015,Male,11827652.0,29689.39886377913,0.000629310157511,251.01684479539244,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.7,6.89,32.4,,,Australia_2015_Male
Australia,2016,Male,12003039.0,29620.779991684347,0.0006208795265396,246.77733690346543,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.7,7.02,32.4,14.0,,Australia_2016_Male
Ireland,2000,Male,1882946.0,7657.313379462564,0.0011042115360521,406.66664787320315,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.2,5.07,42.6,,,Ireland_2000_Male
Ireland,2001,Male,1913128.0,7597.4962528227425,0.0010784568747104,397.1243039055799,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,5.13,42.4,,,Ireland_2001_Male
Ireland,2002,Male,1946164.0,7489.56179185089,0.0010446205741629,384.8371356088639,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,5.19,42.3,27.0,15.0,Ireland_2002_Male
Ireland,2003,Male,1976914.0,7407.512728213367,0.0010128971012612,374.70080783551373,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.1,5.27,42.2,,,Ireland_2003_Male
Ireland,2004,Male,2011914.0,7330.908806210367,0.0009817135444958,364.3748592738242,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,5.35,42.1,,,Ireland_2004_Male
Ireland,2005,Male,2061831.0,7246.496242851596,0.0009504566336245,351.45927298850376,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,5.45,42.0,,,Ireland_2005_Male
Ireland,2006,Male,2117322.0,7180.407930171689,0.0009215875541988,339.12687490007136,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.0,5.56,41.9,,,Ireland_2006_Male
Ireland,2007,Male,2191275.0,7050.891888925146,0.0008890334445875,321.77120119223497,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,5.68,41.7,25.0,22.0,Ireland_2007_Male
Ireland,2008,Male,2238581.0,6947.256234585459,0.0008605277373055,310.34196370761026,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,5.82,41.5,,,Ireland_2008_Male
Ireland,2009,Male,2257342.0,6836.105108804492,0.0008333861237788,302.8386974062633,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.9,5.96,41.3,,,Ireland_2009_Male
Ireland,2010,Male,2262181.0,6744.184951460173,0.0008110878703433,298.12755705490287,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,6.11,41.0,,,Ireland_2010_Male
Ireland,2011,Male,2270506.0,6672.832451720225,0.0007921639386288,293.8918660298729,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.8,6.25,40.7,,,Ireland_2011_Male
Ireland,2012,Male,2275017.0,6598.814025805055,0.0007763227037527,290.05559192766714,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.7,6.39,40.3,,,Ireland_2012_Male
Ireland,2013,Male,2286131.0,6514.056947484535,0.0007610374127473,284.938043685359,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.7,6.55,40.0,,,Ireland_2013_Male
Ireland,2014,Male,2299041.0,6438.813989665967,0.0007476551091116,280.06520934885316,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.7,6.72,39.7,,,Ireland_2014_Male
Ireland,2015,Male,2317718.0,6441.543761316081,0.000743687497286,277.92612221659755,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.6,6.9,39.3,20.0,23.8,Ireland_2015_Male
Ireland,2016,Male,2346546.0,6458.216964223773,0.0007417632294873,275.22226132467773,1.0579784898997795,1.1393614506613008,1.2207444114228225,4.6,7.09,39.0,21.0,,Ireland_2016_Male
Austria,2000,Male,3874717.0,21247.9326189499,0.0014095395885668,548.3737939815966,1.0579784898997795,1.1393614506613008,1.2207444114228225,5.5,5.43,44.7,,,Austria_2000_Male
